image_id,label,color_group,r,g,b,contrast,thickness_nm
mock_04315,Monolayer,Light Blue,189.4238,204.5566,237.542,-0.068567,0.343996
mock_04316,Trilayer,Purple-Blue,127.3193,147.1396,209.5654,-0.168886,0.951316
mock_04317,Trilayer,Purple-Blue,127.3936,147.6982,209.6553,-0.151369,0.993148
mock_04318,Bilayer,Blue,154.8174,179.8037,219.4346,-0.098842,0.597653
mock_04319,Bilayer,Blue,154.5742,178.8711,219.4766,-0.096714,0.729906
mock_04320,Bulk,Yellow,187.8164,165.3691,121.8555,-0.321947,4.926778
mock_04321,Few Layers,Green,113.8867,168.8408,149.9609,-0.217723,2.233277
mock_04322,Monolayer,Light Blue,189.4297,203.8682,237.5439,-0.069515,0.294585
mock_04323,Few Layers,Green,114.7773,169.6455,150.0039,-0.243777,2.120949
mock_04324,Monolayer,Light Blue,189.3936,204.7715,237.0771,-0.035055,0.301547
mock_04325,Few Layers,Green,114.6953,169.1992,149.4385,-0.225045,2.118987
mock_04326,Bilayer,Blue,154.5088,179.3828,219.1641,-0.099422,0.696777
mock_04327,Monolayer,Light Blue,189.7734,204.1797,237.1748,-0.071787,0.261516
mock_04328,Few Layers,Green,114.8086,169.1729,149.5869,-0.255208,2.168244
mock_04329,Bulk,Yellow,187.9805,165.5137,121.0791,-0.310977,4.855304
mock_04330,Bilayer,Blue,155.0068,179.7041,219.374,-0.107083,0.675695
mock_04331,Monolayer,Light Blue,189.7031,204.3164,236.7881,-0.062213,0.486714
mock_04332,Monolayer,Light Blue,189.0146,204.5166,237.5684,-0.061602,0.490484
mock_04333,Monolayer,Light Blue,189.5312,204.5771,237.3232,-0.046482,0.273597
mock_04334,Bilayer,Blue,154.1865,179.1846,219.6826,-0.11184,0.552833
mock_04335,Monolayer,Light Blue,189.8594,204.3076,237.6113,-0.071449,0.307217
mock_04336,Few Layers,Green,114.5254,169.8154,149.0176,-0.213163,2.116486
mock_04337,Bulk,Yellow,187.4512,165.4727,121.3398,-0.344054,4.947553
mock_04338,Bilayer,Blue,154.5615,179.4609,220.1006,-0.112502,0.75222
mock_04339,Trilayer,Purple-Blue,127.4482,147.1504,209.7637,-0.15418,0.961323
mock_04340,Few Layers,Green,114.5205,169.3037,149.3799,-0.248728,2.259845
mock_04341,Bilayer,Blue,155.1611,179.3535,219.3945,-0.107667,0.62028
mock_04342,Bulk,Yellow,187.6475,165.584,121.0986,-0.320232,5.033184
mock_04343,Few Layers,Green,114.2861,169.0215,149.6006,-0.226573,2.16064
mock_04344,Monolayer,Light Blue,189.6973,204.5176,237.4756,-0.04606,0.383677
mock_04345,Bilayer,Blue,154.4824,179.5264,219.9014,-0.126897,0.664633
mock_04346,Few Layers,Green,114.1484,169.6436,150.041,-0.22574,2.295246
mock_04347,Bilayer,Blue,154.7275,179.418,219.5312,-0.110776,0.701597
mock_04348,Few Layers,Green,114.3711,169.6348,149.4678,-0.242152,2.344662
mock_04349,Monolayer,Light Blue,189.3633,204.2617,237.3193,-0.041408,0.284756
mock_04350,Monolayer,Light Blue,189.3789,204.1133,237.3818,-0.044135,0.427794
mock_04351,Bilayer,Blue,154.7764,179.124,219.6387,-0.097638,0.602982
mock_04352,Bilayer,Blue,154.6592,179.3369,219.3623,-0.079921,0.57392
mock_04353,Trilayer,Purple-Blue,127.1621,147.5713,209.6104,-0.165063,1.091996
mock_04354,Monolayer,Light Blue,189.7793,204.374,237.1963,-0.050985,0.379686
mock_04355,Bilayer,Blue,154.5566,179.6162,219.4873,-0.06917,0.742375
mock_04356,Bulk,Yellow,187.7461,165.5146,121.5039,-0.299536,5.003681
mock_04357,Bilayer,Blue,154.6025,179.8086,219.4873,-0.098397,0.59106
mock_04358,Few Layers,Green,114.7012,169.3096,149.3887,-0.246472,2.227942
mock_04359,Monolayer,Light Blue,189.3262,204.2676,237.2539,-0.043417,0.392811
mock_04360,Bilayer,Blue,154.2012,179.1348,219.4619,-0.115903,0.704173
mock_04361,Trilayer,Purple-Blue,128.0156,147.5303,209.6895,-0.167843,1.070004
mock_04362,Few Layers,Green,114.4502,169.9482,149.832,-0.246029,2.300808
mock_04363,Trilayer,Purple-Blue,127.5293,147.4512,209.6436,-0.15272,0.87184
mock_04364,Trilayer,Purple-Blue,127.708,147.2803,209.6367,-0.142178,0.962844
mock_04365,Bulk,Yellow,188.041,165.0146,121.8682,-0.300669,4.936152
mock_04366,Monolayer,Light Blue,189.6865,204.6133,237.9746,-0.045324,0.313507
mock_04367,Bilayer,Blue,154.2686,179.1953,219.4463,-0.090301,0.669702
mock_04368,Bulk,Yellow,187.5957,165.8203,121.6299,-0.306556,4.874773
mock_04369,Bilayer,Blue,154.3408,179.5244,219.7354,-0.082137,0.625091
mock_04370,Few Layers,Green,114.3145,169.3857,149.9658,-0.255006,2.139399
mock_04371,Monolayer,Light Blue,189.2988,205.0264,237.8262,-0.032239,0.328151
mock_04372,Trilayer,Purple-Blue,127.6377,147.7637,209.3428,-0.200401,0.919903
mock_04373,Monolayer,Light Blue,189.5469,204.373,237.124,-0.062606,0.195265
mock_04374,Trilayer,Purple-Blue,127.2207,147.1348,209.3721,-0.147549,0.907221
mock_04375,Bulk,Yellow,187.5674,165.1396,121.2109,-0.322846,4.981392
mock_04376,Bulk,Yellow,187.1807,165.7412,121.5645,-0.327338,5.056484
mock_04377,Trilayer,Purple-Blue,127.2803,147.2227,209.8701,-0.165535,0.997992
mock_04378,Trilayer,Purple-Blue,127.5205,147.2764,209.3047,-0.171575,0.993545
mock_04379,Few Layers,Green,114.5342,169.8594,149.3301,-0.217515,2.101525
mock_04380,Few Layers,Green,114.5732,169.8604,149.666,-0.250414,2.139292
mock_04381,Bilayer,Blue,154.1396,179.5078,219.9395,-0.116719,0.624767
mock_04382,Monolayer,Light Blue,189.5957,204.3867,237.3467,-0.05458,0.265382
mock_04383,Bilayer,Blue,154.6465,179.791,219.7002,-0.103018,0.608077
mock_04384,Bilayer,Blue,154.6201,179.375,219.665,-0.090803,0.579601
mock_04385,Few Layers,Green,114.4453,169.5811,149.6162,-0.277129,2.255846
mock_04386,Monolayer,Light Blue,189.1816,204.3086,237.3398,-0.061645,0.292534
mock_04387,Trilayer,Purple-Blue,127.3545,147.4541,209.6182,-0.158224,0.963903
mock_04388,Bulk,Yellow,187.375,165.4775,121.3555,-0.323609,4.91415
mock_04389,Trilayer,Purple-Blue,127.1777,147.6436,209.6006,-0.164322,1.001264
mock_04390,Bulk,Yellow,187.8311,165.292,121.6484,-0.3259,4.976999
mock_04391,Bilayer,Blue,154.1357,179.6211,219.0723,-0.103648,0.69855
mock_04392,Trilayer,Purple-Blue,127.0107,147.293,209.416,-0.166474,0.98524
mock_04393,Bilayer,Blue,154.2734,179.3672,219.6768,-0.080339,0.666958
mock_04394,Bilayer,Blue,154.6152,178.9727,219.7422,-0.11977,0.749402
mock_04395,Trilayer,Purple-Blue,127.0645,147.0127,209.709,-0.135386,0.978632
mock_04396,Few Layers,Green,113.9395,169.5615,149.8115,-0.212512,2.199363
mock_04397,Monolayer,Light Blue,189.5596,204.6611,237.4365,-0.039944,0.26215
mock_04398,Trilayer,Purple-Blue,127.6582,147.4229,209.0459,-0.151145,0.924789
mock_04399,Monolayer,Light Blue,189.5381,204.9688,237.085,-0.049678,0.423364
mock_04400,Monolayer,Light Blue,189.3457,204.5781,237.4229,-0.072251,0.426673
mock_04401,Few Layers,Green,114.2295,168.9668,149.291,-0.242871,2.17563
mock_04402,Trilayer,Purple-Blue,127.334,147.3877,209.4258,-0.144246,1.02523
mock_04403,Few Layers,Green,114.6387,169.8809,149.6533,-0.218477,2.245316
mock_04404,Few Layers,Green,113.7764,169.4805,149.7402,-0.233156,2.327013
mock_04405,Monolayer,Light Blue,189.7461,204.8994,237.543,-0.045812,0.277557
mock_04406,Few Layers,Green,113.9971,169.3633,149.7529,-0.23492,2.275322
mock_04407,Few Layers,Green,114.8682,169.4688,149.6328,-0.241871,2.115207
mock_04408,Monolayer,Light Blue,189.6074,204.4658,236.9863,-0.076211,0.434697
mock_04409,Few Layers,Green,114.3027,169.0586,149.4648,-0.214779,2.188346
mock_04410,Trilayer,Purple-Blue,127.3086,147.7988,209.8154,-0.146147,1.098884
mock_04411,Bulk,Yellow,187.4258,165.5,122.0615,-0.305091,5.015851
mock_04412,Bulk,Yellow,187.6895,165.1279,121.5215,-0.309425,5.113691
mock_04413,Bulk,Yellow,187.2764,165.1211,121.1885,-0.330181,4.903648
mock_04414,Monolayer,Light Blue,189.4258,204.3516,237.748,-0.05759,0.240992
mock_04415,Monolayer,Light Blue,189.4404,204.5,237.626,-0.073103,0.341999
mock_04416,Bilayer,Blue,154.6406,179.1406,219.4102,-0.096073,0.621504
mock_04417,Few Layers,Green,114.4014,168.875,149.6172,-0.240089,2.20041
mock_04418,Bilayer,Blue,154.7393,179.7734,219.876,-0.082949,0.616894
mock_04419,Trilayer,Purple-Blue,127.2119,147.6113,209.5771,-0.179102,0.988993
mock_04420,Bulk,Yellow,187.252,165.4805,121.418,-0.322589,5.005577
mock_04421,Bilayer,Blue,154.1367,179.8916,219.1982,-0.110422,0.714425
mock_04422,Few Layers,Green,114.2256,170.1895,149.5576,-0.240335,2.109597
mock_04423,Monolayer,Light Blue,189.6133,204.5273,237.5088,-0.06701,0.232628
mock_04424,Bilayer,Blue,154.4072,179.1572,220.0918,-0.104269,0.748929
mock_04425,Bulk,Yellow,187.082,165.3418,121.7539,-0.317542,4.825945
mock_04426,Bilayer,Blue,154.459,179.2725,219.001,-0.095536,0.624357
mock_04427,Bulk,Yellow,187.501,165.4287,121.4463,-0.334721,4.949498
mock_04428,Bilayer,Blue,154.7539,179.4404,219.1475,-0.106252,0.614801
mock_04429,Bulk,Yellow,187.5527,164.9609,122.0703,-0.344694,5.155772
mock_04430,Few Layers,Green,114.4717,169.6592,149.1641,-0.260068,2.05613
mock_04431,Few Layers,Green,114.6074,169.2305,149.8584,-0.228957,2.197077
mock_04432,Trilayer,Purple-Blue,127.9824,147.5596,210.1133,-0.158711,1.024131
mock_04433,Bilayer,Blue,154.5439,179.3535,219.5088,-0.11813,0.631914
mock_04434,Few Layers,Green,114.165,169.1777,149.8428,-0.264352,2.223886
mock_04435,Bilayer,Blue,154.5322,179.4062,219.5107,-0.085411,0.597448
mock_04436,Monolayer,Light Blue,189.6885,204.3018,237.4512,-0.065043,0.350993
mock_04437,Monolayer,Light Blue,189.6025,204.5068,237.9736,-0.076294,0.276391
mock_04438,Monolayer,Light Blue,189.7373,204.8213,236.9482,-0.034034,0.250377
mock_04439,Monolayer,Light Blue,189.374,204.9062,237.8662,-0.051732,0.320215
mock_04440,Bilayer,Blue,154.0693,179.7461,219.4971,-0.12369,0.710249
mock_04441,Monolayer,Light Blue,189.6699,204.7559,237.2334,-0.076087,0.260541
mock_04442,Bulk,Yellow,188.0498,165.1572,121.3711,-0.341304,4.965969
mock_04443,Monolayer,Light Blue,189.2188,204.1357,237.752,-0.037757,0.40977
mock_04444,Monolayer,Light Blue,189.4922,204.5439,237.2568,-0.072586,0.478706
mock_04445,Few Layers,Green,114.1582,169.2188,149.9375,-0.253382,2.042642
mock_04446,Bilayer,Blue,154.8438,179.6973,219.5029,-0.116893,0.565638
mock_04447,Trilayer,Purple-Blue,127.9883,147.2812,209.5664,-0.170898,1.055783
mock_04448,Bilayer,Blue,154.4443,179.0801,219.2324,-0.111361,0.731237
mock_04449,Bilayer,Blue,154.6172,179.0303,219.3252,-0.095249,0.784427
mock_04450,Bulk,Yellow,187.2969,165.6045,121.5488,-0.336987,4.921493
mock_04451,Monolayer,Light Blue,189.832,204.4531,237.2979,-0.041516,0.274565
mock_04452,Bilayer,Blue,154.502,179.3223,220.0,-0.10872,0.610637
mock_04453,Trilayer,Purple-Blue,127.123,147.8623,209.2402,-0.173814,0.955897
mock_04454,Trilayer,Purple-Blue,127.3096,147.1299,209.0352,-0.15179,1.014787
mock_04455,Bilayer,Blue,155.0098,179.7939,219.1221,-0.085234,0.751537
mock_04456,Monolayer,Light Blue,189.7188,204.6172,236.9277,-0.054667,0.405809
mock_04457,Few Layers,Green,114.7539,169.6318,149.459,-0.2468,2.003872
mock_04458,Few Layers,Green,115.0176,169.3486,149.4453,-0.223395,2.272375
mock_04459,Bilayer,Blue,153.9375,179.3262,219.8574,-0.081109,0.752087
mock_04460,Bilayer,Blue,154.5049,179.6631,219.5088,-0.085848,0.704025
mock_04461,Trilayer,Purple-Blue,127.9463,147.8271,209.3818,-0.166175,1.048979
mock_04462,Trilayer,Purple-Blue,127.4404,147.624,209.3369,-0.193627,1.093053
mock_04463,Bilayer,Blue,154.1475,179.3018,219.6318,-0.101778,0.621457
mock_04464,Bulk,Yellow,187.3271,165.5762,121.2715,-0.330521,4.98829
mock_04465,Few Layers,Green,114.5195,169.6123,149.4941,-0.243398,2.137646
mock_04466,Trilayer,Purple-Blue,127.9238,147.0498,209.6299,-0.172002,0.982366
mock_04467,Bulk,Yellow,187.0322,165.1064,121.3887,-0.322505,4.96675
mock_04468,Few Layers,Green,114.6846,169.4805,149.4824,-0.232318,2.225671
mock_04469,Bulk,Yellow,187.8408,165.5283,121.6855,-0.296941,4.918498
mock_04470,Monolayer,Light Blue,189.6035,204.2227,237.6104,-0.037722,0.294812
mock_04471,Trilayer,Purple-Blue,127.4814,147.5381,209.4961,-0.15918,1.019813
mock_04472,Trilayer,Purple-Blue,127.3105,147.8232,208.8154,-0.158657,1.036552
mock_04473,Monolayer,Light Blue,189.5049,204.5059,237.5459,-0.067042,0.389315
mock_04474,Few Layers,Green,114.5459,169.8438,149.5664,-0.253268,2.171135
mock_04475,Trilayer,Purple-Blue,127.3828,147.5215,209.1318,-0.189303,0.968367
mock_04476,Bulk,Yellow,187.4355,165.1904,121.5381,-0.288107,5.102284
mock_04477,Bilayer,Blue,154.4707,179.6953,219.4414,-0.113517,0.608885
mock_04478,Monolayer,Light Blue,189.4424,204.6494,237.7295,-0.022595,0.307411
mock_04479,Bilayer,Blue,154.2539,179.9902,219.3096,-0.095846,0.585389
mock_04480,Monolayer,Light Blue,189.2812,204.1279,237.0723,-0.063099,0.4887
mock_04481,Few Layers,Green,114.4639,169.3047,149.8154,-0.226852,2.215372
mock_04482,Bulk,Yellow,187.6377,165.6152,121.293,-0.297435,4.939252
mock_04483,Bilayer,Blue,154.4775,179.4258,218.998,-0.108146,0.708335
mock_04484,Bilayer,Blue,154.2002,179.3311,219.3789,-0.10488,0.660224
mock_04485,Trilayer,Purple-Blue,127.4971,147.4033,209.834,-0.161328,0.985555
mock_04486,Bulk,Yellow,187.4248,165.4053,121.7598,-0.306645,4.942946
mock_04487,Bilayer,Blue,154.0576,179.4766,219.7725,-0.053296,0.643573
mock_04488,Monolayer,Light Blue,189.6465,204.1836,237.6074,-0.073779,0.41427
mock_04489,Few Layers,Green,114.3662,169.4121,149.4268,-0.233387,2.19688
mock_04490,Trilayer,Purple-Blue,127.7188,147.5273,209.3799,-0.144198,1.027349
mock_04491,Monolayer,Light Blue,189.8828,204.2607,237.5947,-0.035419,0.250446
mock_04492,Trilayer,Purple-Blue,127.6162,147.5654,209.4141,-0.14198,0.917493
mock_04493,Monolayer,Light Blue,189.416,204.6992,238.0361,-0.047174,0.404356
mock_04494,Monolayer,Light Blue,189.5889,204.543,237.4824,-0.058483,0.412433
mock_04495,Bilayer,Blue,154.6514,179.626,219.8057,-0.077637,0.739638
mock_04496,Trilayer,Purple-Blue,127.4941,147.4707,209.1895,-0.200813,1.009865
mock_04497,Bulk,Yellow,187.5117,165.6309,121.7334,-0.351672,5.003136
mock_04498,Few Layers,Green,114.666,169.3613,149.1484,-0.222138,2.180295
mock_04499,Monolayer,Light Blue,189.4414,204.6865,237.2861,-0.058601,0.225955
mock_04500,Bilayer,Blue,154.4502,179.3564,218.8672,-0.102195,0.734839
mock_04501,Bulk,Yellow,187.1826,165.8594,121.0869,-0.311343,5.18415
mock_04502,Bulk,Yellow,187.3916,165.6387,121.6816,-0.319108,5.141626
mock_04503,Bulk,Yellow,187.292,165.6094,121.7861,-0.332078,4.889636
mock_04504,Monolayer,Light Blue,189.4531,204.5068,237.5898,-0.06068,0.27455
mock_04505,Few Layers,Green,114.4092,169.2578,149.5068,-0.261788,2.05528
mock_04506,Trilayer,Purple-Blue,127.3926,147.6631,209.543,-0.159721,0.84131
mock_04507,Monolayer,Light Blue,189.9121,204.5459,237.377,-0.035639,0.401138
mock_04508,Few Layers,Green,114.5117,169.2959,149.8877,-0.236068,2.063315
mock_04509,Monolayer,Light Blue,189.6182,204.7686,237.5449,-0.030099,0.377958
mock_04510,Bulk,Yellow,187.5547,165.4668,121.5508,-0.312123,4.837166
mock_04511,Trilayer,Purple-Blue,127.4248,147.4668,209.7979,-0.182793,0.870343
mock_04512,Bilayer,Blue,154.7832,179.6514,219.7939,-0.080165,0.587496
mock_04513,Monolayer,Light Blue,189.9004,204.3818,237.4092,-0.061909,0.405732
mock_04514,Few Layers,Green,114.3867,169.5391,149.4375,-0.227019,2.321127
mock_04515,Bilayer,Blue,154.7109,179.0938,219.5078,-0.078461,0.553169
mock_04516,Monolayer,Light Blue,189.7373,204.6963,237.4951,-0.03557,0.272962
mock_04517,Bilayer,Blue,154.2969,179.2002,219.752,-0.082336,0.554803
mock_04518,Bilayer,Blue,154.8506,179.7695,219.3672,-0.109701,0.814166
mock_04519,Few Layers,Green,114.5762,169.9678,149.3389,-0.236102,2.101686
mock_04520,Monolayer,Light Blue,189.585,204.5859,236.7959,-0.069027,0.28326
mock_04521,Bilayer,Blue,154.4688,178.9639,219.6992,-0.098011,0.582555
mock_04522,Trilayer,Purple-Blue,127.5645,147.4688,209.4189,-0.147422,0.986948
mock_04523,Monolayer,Light Blue,189.4678,204.3945,237.3184,-0.049625,0.357276
mock_04524,Bulk,Yellow,187.4375,165.415,121.7256,-0.330743,5.136364
mock_04525,Monolayer,Light Blue,189.8271,204.4346,238.0771,-0.056831,0.296222
mock_04526,Monolayer,Light Blue,189.3359,204.6377,237.625,-0.058382,0.25253
mock_04527,Monolayer,Light Blue,189.9443,204.751,237.6865,-0.039119,0.336918
mock_04528,Few Layers,Green,114.7881,169.8525,149.1846,-0.255925,2.119213
mock_04529,Monolayer,Light Blue,189.3896,204.584,237.7568,-0.04215,0.280301
mock_04530,Few Layers,Green,114.5176,169.9326,149.1621,-0.235363,2.048681
mock_04531,Bulk,Yellow,187.4736,165.3418,121.6719,-0.349496,5.029092
mock_04532,Monolayer,Light Blue,189.5723,204.5137,237.5439,-0.050642,0.426386
mock_04533,Trilayer,Purple-Blue,127.4424,147.6631,209.2471,-0.135824,0.967618
mock_04534,Bilayer,Blue,154.666,179.543,219.6201,-0.102812,0.769904
mock_04535,Trilayer,Purple-Blue,127.8281,147.207,209.8301,-0.132733,0.980574
mock_04536,Bilayer,Blue,154.2422,179.6133,219.3926,-0.090983,0.659787
mock_04537,Bilayer,Blue,154.4893,179.4854,219.4043,-0.119446,0.601096
mock_04538,Trilayer,Purple-Blue,127.209,147.2822,209.3154,-0.147145,0.877761
mock_04539,Monolayer,Light Blue,189.5459,204.6455,237.2344,-0.061078,0.299941
mock_04540,Few Layers,Green,114.2139,169.3662,149.2539,-0.245157,2.383265
mock_04541,Bulk,Yellow,187.0225,165.6074,121.4385,-0.333202,4.969028
mock_04542,Trilayer,Purple-Blue,127.3887,147.5449,209.6777,-0.180017,1.009741
mock_04543,Trilayer,Purple-Blue,127.6172,147.6533,209.4854,-0.162914,1.133948
mock_04544,Bilayer,Blue,154.4248,179.375,219.6123,-0.100842,0.512601
mock_04545,Few Layers,Green,114.623,169.624,149.4111,-0.230343,2.22509
mock_04546,Bilayer,Blue,154.1865,179.8418,218.8506,-0.094499,0.557981
mock_04547,Bilayer,Blue,154.542,178.9746,219.8467,-0.080805,0.648774
mock_04548,Trilayer,Purple-Blue,127.4307,147.7334,209.3564,-0.165683,1.029863
mock_04549,Bulk,Yellow,188.0391,165.75,121.54,-0.327709,4.857028
mock_04550,Trilayer,Purple-Blue,127.6172,147.7656,209.6611,-0.164527,0.999241
mock_04551,Monolayer,Light Blue,189.4531,204.459,237.6162,-0.057703,0.273832
mock_04552,Monolayer,Light Blue,189.7568,204.5303,237.0713,-0.048873,0.206192
mock_04553,Monolayer,Light Blue,189.7129,204.752,237.7285,-0.04775,0.292371
mock_04554,Monolayer,Light Blue,189.5859,204.3662,237.7812,-0.033815,0.333257
mock_04555,Monolayer,Light Blue,189.5469,204.5127,236.8203,-0.046552,0.245492
mock_04556,Bilayer,Blue,154.4209,179.4199,219.5693,-0.113973,0.713005
mock_04557,Bulk,Yellow,186.8594,165.8477,121.375,-0.302472,4.915681
mock_04558,Bilayer,Blue,154.418,179.2217,219.2891,-0.118028,0.729982
mock_04559,Bulk,Yellow,187.4336,165.7246,121.583,-0.330941,4.99389
mock_04560,Few Layers,Green,114.7207,169.8262,149.4424,-0.247696,2.204223
mock_04561,Bulk,Yellow,187.3789,165.2568,121.6592,-0.312169,5.051357
mock_04562,Few Layers,Green,114.1484,169.7539,149.0586,-0.261045,2.244117
mock_04563,Few Layers,Green,114.2207,169.7695,149.5156,-0.247042,2.151969
mock_04564,Monolayer,Light Blue,189.5742,204.3926,237.4482,-0.038485,0.286649
mock_04565,Trilayer,Purple-Blue,127.3008,147.6113,209.834,-0.163359,1.028674
mock_04566,Bulk,Yellow,187.3398,165.7949,121.6035,-0.321813,4.992161
mock_04567,Trilayer,Purple-Blue,127.4658,147.4014,209.8848,-0.167211,1.002964
mock_04568,Monolayer,Light Blue,189.7969,203.9805,237.7461,-0.019554,0.301223
mock_04569,Monolayer,Light Blue,189.8877,205.0654,236.9814,-0.050252,0.374063
mock_04570,Trilayer,Purple-Blue,127.376,147.4902,209.2422,-0.138065,0.862775
mock_04571,Bilayer,Blue,154.7012,179.4287,219.2578,-0.071456,0.6224
mock_04572,Monolayer,Light Blue,189.6299,203.8867,237.5059,-0.028187,0.322626
mock_04573,Bilayer,Blue,154.4443,179.0645,219.2812,-0.100732,0.706572
mock_04574,Trilayer,Purple-Blue,127.2559,147.2666,209.9414,-0.162883,0.922506
mock_04575,Bilayer,Blue,154.3047,179.3584,219.584,-0.098264,0.776236
mock_04576,Monolayer,Light Blue,189.4453,204.3027,237.7529,-0.053451,0.262368
mock_04577,Bilayer,Blue,154.543,179.4619,219.8223,-0.116938,0.630995
mock_04578,Trilayer,Purple-Blue,127.4434,147.7969,209.8193,-0.14133,1.002346
mock_04579,Trilayer,Purple-Blue,127.5078,147.6348,209.3613,-0.155903,0.953677
mock_04580,Few Layers,Green,114.8857,169.4082,149.3662,-0.229676,2.306351
mock_04581,Bilayer,Blue,154.4336,178.9648,219.4375,-0.126234,0.743476
mock_04582,Bilayer,Blue,154.1426,179.6426,219.2158,-0.079955,0.566042
mock_04583,Trilayer,Purple-Blue,127.6924,147.4541,209.6396,-0.180984,1.021586
mock_04584,Trilayer,Purple-Blue,127.1543,147.2666,209.2207,-0.161755,0.96329
mock_04585,Bulk,Yellow,187.6348,165.6992,121.2324,-0.341438,4.986251
mock_04586,Bulk,Yellow,187.7988,165.377,121.4287,-0.30823,4.935153
mock_04587,Trilayer,Purple-Blue,127.707,147.7393,209.3174,-0.184924,0.897105
mock_04588,Trilayer,Purple-Blue,127.9033,147.2715,209.3838,-0.147575,0.963145
mock_04589,Monolayer,Light Blue,189.4883,204.5859,237.501,-0.050577,0.21146
mock_04590,Monolayer,Light Blue,189.5645,204.416,237.3535,-0.02265,0.402215
mock_04591,Bilayer,Blue,154.1533,179.6963,219.3555,-0.090132,0.616929
mock_04592,Bulk,Yellow,187.4961,165.3516,121.4707,-0.323791,4.845008
mock_04593,Bulk,Yellow,186.9717,165.5645,121.9492,-0.325961,4.928647
mock_04594,Bulk,Yellow,187.6172,165.835,121.2559,-0.316555,5.006166
mock_04595,Few Layers,Green,114.4102,169.4258,149.5244,-0.231325,2.223613
mock_04596,Monolayer,Light Blue,189.4033,204.5859,237.5996,-0.069091,0.297337
mock_04597,Bilayer,Blue,154.2168,179.5859,219.5703,-0.0847,0.754397
mock_04598,Bulk,Yellow,187.6621,165.4287,121.5898,-0.31594,5.068427
mock_04599,Bilayer,Blue,154.168,179.626,219.4609,-0.09364,0.601399
mock_04600,Bulk,Yellow,187.2168,165.9355,121.6729,-0.308392,5.022981
